id,mx,my,kx,ky,realized_k,realized_theta_deg,cell_mass,c_real,c_imag
281,4,-15,0.4,-1.5,1.552417469626,-75.0685828218625,0.275995562977101,7.66130421951079e-05,0
282,4,15,0.4,1.5,1.552417469626,75.0685828218625,0.275995562977101,7.66130421951079e-05,0
283,8,-14,0.8,-1.4,1.61245154965971,-60.2551187030578,0.275263138207581,7.64097299057118e-05,0
284,8,14,0.8,1.4,1.61245154965971,60.2551187030578,0.275263138207581,7.64097299057118e-05,0
285,11,-11,1.1,-1.1,1.5556349186104,-45,0.274987048340118,7.63330906857278e-05,0
286,11,11,1.1,1.1,1.5556349186104,45,0.274987048340118,7.63330906857278e-05,0
287,5,-15,0.5,-1.5,1.58113883008419,-71.565051177078,0.272882879611047,7.57489988043693e-05,0
288,5,15,0.5,1.5,1.58113883008419,71.565051177078,0.272882879611047,7.57489988043693e-05,0
289,3,-15,0.3,-1.5,1.52970585407784,-78.6900675259798,0.271733343175923,7.54299013433124e-05,0
290,3,15,0.3,1.5,1.52970585407784,78.6900675259798,0.271733343175923,7.54299013433124e-05,0
291,12,-9,1.2,-0.9,1.5,-36.869897645844,0.265438414273499,7.36825049416658e-05,0
292,12,9,1.2,0.9,1.5,36.869897645844,0.265438414273499,7.36825049416658e-05,0
293,6,-15,0.6,-1.5,1.61554944214035,-68.1985905136482,0.263444174704527,7.31289280703684e-05,0
294,6,15,0.6,1.5,1.61554944214035,68.1985905136482,0.263444174704527,7.31289280703684e-05,0
295,2,-15,0.2,-1.5,1.51327459504216,-82.4053566314086,0.259680143440668,7.20840783527457e-05,0
296,2,15,0.2,1.5,1.51327459504216,82.4053566314086,0.259680143440668,7.20840783527457e-05,0
297,10,-13,1,-1.3,1.64012194668567,-52.4314079711725,0.252256659711421,7.00234087316522e-05,0
298,10,13,1,1.3,1.64012194668567,52.4314079711725,0.252256659711421,7.00234087316522e-05,0
299,7,-15,0.7,-1.5,1.65529453572468,-64.9831065219,0.249049091197185,6.91330263672617e-05,0
300,7,15,0.7,1.5,1.65529453572468,64.9831065219,0.249049091197185,6.91330263672617e-05,0
301,9,-14,0.9,-1.4,1.66433169770932,-57.2647737278924,0.247121634745952,6.85979876846298e-05,0
302,9,14,0.9,1.4,1.66433169770932,57.2647737278924,0.247121634745952,6.85979876846298e-05,0
303,12,-10,1.2,-1,1.56204993518133,-39.8055710922652,0.245505957313237,6.81494951002161e-05,0
304,12,10,1.2,1,1.56204993518133,39.8055710922652,0.245505957313237,6.81494951002161e-05,0
305,11,-12,1.1,-1.2,1.62788205960997,-47.4895529219992,0.244882007096594,6.79762940394468e-05,0
306,11,12,1.1,1.2,1.62788205960997,47.4895529219992,0.244882007096594,6.79762940394468e-05,0
307,1,-15,0.1,-1.5,1.50332963783729,-86.1859251657096,0.240326244432064,6.67116692263387e-05,0
308,1,15,0.1,1.5,1.50332963783729,86.1859251657096,0.240326244432064,6.67116692263387e-05,0
309,4,-3,0.4,-0.3,0.5,-36.869897645844,0.239546101949035,6.649511107473e-05,0
310,4,3,0.4,0.3,0.5,36.869897645844,0.239546101949035,6.649511107473e-05,0
311,6,-1,0.6,-0.1,0.608276253029822,-9.46232220802562,0.231589340209877,6.42864099047438e-05,0
312,6,1,0.6,0.1,0.608276253029822,9.46232220802562,0.231589340209877,6.42864099047438e-05,0
313,8,-15,0.8,-1.5,1.7,-61.927513064147,0.2311452799787,6.41631441360432e-05,0
314,8,15,0.8,1.5,1.7,61.927513064147,0.2311452799787,6.41631441360432e-05,0
315,12,-11,1.2,-1.1,1.62788205960997,-42.5104470780008,0.225757858573253,6.26676608789716e-05,0
316,12,11,1.2,1.1,1.62788205960997,42.5104470780008,0.225757858573253,6.26676608789716e-05,0
317,13,-6,1.3,-0.6,1.43178210632764,-24.7751405688319,0.222995619423458,6.19008965793811e-05,0
318,13,6,1.3,0.6,1.43178210632764,24.7751405688319,0.222995619423458,6.19008965793811e-05,0
319,5,-2,0.5,-0.2,0.53851648071345,-21.8014094863518,0.222457777157209,6.17515980479339e-05,0
320,5,2,0.5,0.2,0.53851648071345,21.8014094863518,0.222457777157209,6.17515980479339e-05,0
321,13,-5,1.3,-0.5,1.39283882771841,-21.0375110254218,0.221953734411296,6.16116818560059e-05,0
322,13,5,1.3,0.5,1.39283882771841,21.0375110254218,0.221953734411296,6.16116818560059e-05,0
323,4,-16,0.4,-1.6,1.64924225024706,-75.9637565320735,0.221778795788394,6.15631210025145e-05,0
324,4,16,0.4,1.6,1.64924225024706,75.9637565320735,0.221778795788394,6.15631210025145e-05,0
325,5,-16,0.5,-1.6,1.67630546142402,-72.6459753637387,0.221738987710917,6.15520707599435e-05,0
326,5,16,0.5,1.6,1.67630546142402,72.6459753637387,0.221738987710917,6.15520707599435e-05,0
327,13,-7,1.3,-0.7,1.47648230602334,-28.3007557660064,0.22073164213506,6.12724437678437e-05,0
328,13,7,1.3,0.7,1.47648230602334,28.3007557660064,0.22073164213506,6.12724437678437e-05,0
329,10,-14,1,-1.4,1.72046505340853,-54.4623222080256,0.219170649423811,6.08391310030906e-05,0
330,10,14,1,1.4,1.72046505340853,54.4623222080256,0.219170649423811,6.08391310030906e-05,0
331,11,-13,1.1,-1.3,1.70293863659264,-49.7636416907262,0.21753679632309,6.03855930722779e-05,0
332,11,13,1.1,1.3,1.70293863659264,49.7636416907262,0.21753679632309,6.03855930722779e-05,0
333,13,-4,1.3,-0.4,1.36014705087354,-17.1027289690524,0.217378277596985,6.03415901842576e-05,0
334,13,4,1.3,0.4,1.36014705087354,17.1027289690524,0.217378277596985,6.03415901842576e-05,0
335,6,-16,0.6,-1.6,1.70880074906351,-69.4439547804165,0.216742336546602,6.0165060612546e-05,0
336,6,16,0.6,1.6,1.70880074906351,69.4439547804165,0.216742336546602,6.0165060612546e-05,0
337,3,-16,0.3,-1.6,1.62788205960997,-79.3803447238449,0.216439291453582,6.00809389467913e-05,0
338,3,16,0.3,1.6,1.62788205960997,79.3803447238449,0.216439291453582,6.00809389467913e-05,0
339,13,-8,1.3,-0.8,1.52643375224737,-31.6075022462489,0.215600571904514,5.98481205075763e-05,0
340,13,8,1.3,0.8,1.52643375224737,31.6075022462489,0.215600571904514,5.98481205075763e-05,0
341,9,-15,0.9,-1.5,1.74928556845359,-59.0362434679265,0.211106958863495,5.86007476809752e-05,0
342,9,15,0.9,1.5,1.74928556845359,59.0362434679265,0.211106958863495,5.86007476809752e-05,0
343,13,-3,1.3,-0.3,1.33416640641263,-12.9946167919165,0.209845896674193,5.82506920145816e-05,0
344,13,3,1.3,0.3,1.33416640641263,12.9946167919165,0.209845896674193,5.82506920145816e-05,0
345,13,-9,1.3,-0.9,1.58113883008419,-34.695153531234,0.207946514293434,5.77234463555861e-05,0
346,13,9,1.3,0.9,1.58113883008419,34.695153531234,0.207946514293434,5.77234463555861e-05,0
347,7,-16,0.7,-1.6,1.7464249196573,-66.3706222693432,0.207553324228917,5.76143015321018e-05,0
348,7,16,0.7,1.6,1.7464249196573,66.3706222693432,0.207553324228917,5.76143015321018e-05,0
349,12,-12,1.2,-1.2,1.69705627484771,-45,0.206011115954878,5.71862031007427e-05,0
350,12,12,1.2,1.2,1.69705627484771,45,0.206011115954878,5.71862031007427e-05,0
351,2,-16,0.2,-1.6,1.61245154965971,-82.8749836510982,0.205768685441495,5.71189073118146e-05,0
352,2,16,0.2,1.6,1.61245154965971,82.8749836510982,0.205768685441495,5.71189073118146e-05,0
353,13,-2,1.3,-0.2,1.31529464379659,-8.74616226255521,0.201185193051825,5.58465850611852e-05,0
354,13,2,1.3,0.2,1.31529464379659,8.74616226255521,0.201185193051825,5.58465850611852e-05,0
355,13,-10,1.3,-1,1.64012194668567,-37.5685920288275,0.198039803813379,5.49734629144169e-05,0
356,13,10,1.3,1,1.64012194668567,37.5685920288275,0.198039803813379,5.49734629144169e-05,0
357,8,-16,0.8,-1.6,1.78885438199983,-63.434948822922,0.195132096332959,5.41663183593178e-05,0
358,8,16,0.8,1.6,1.78885438199983,63.434948822922,0.195132096332959,5.41663183593178e-05,0
359,13,-1,1.3,-0.1,1.30384048104053,-4.39870535499553,0.194196721234753,5.39066695044808e-05,0
360,13,1,1.3,0.1,1.30384048104053,4.39870535499553,0.194196721234753,5.39066695044808e-05,0
361,6,0,0.6,0,0.6,0,0.193796321226987,5.37955232876395e-05,0
362,11,-14,1.1,-1.4,1.78044938147649,-51.8427734126309,0.192353799662086,5.3395096685389e-05,0
363,11,14,1.1,1.4,1.78044938147649,51.8427734126309,0.192353799662086,5.3395096685389e-05,0
364,13,0,1.3,0,1.3,0,0.191507109990331,5.3160065836166e-05,0
365,1,-16,0.1,-1.6,1.60312195418814,-86.4236656250027,0.190353084990057,5.28397224035162e-05,0
366,1,16,0.1,1.6,1.60312195418814,86.4236656250027,0.190353084990057,5.28397224035162e-05,0
367,10,-15,1,-1.5,1.80277563773199,-56.3099324740202,0.190147022268311,5.27825218752697e-05,0
368,10,15,1,1.5,1.80277563773199,56.3099324740202,0.190147022268311,5.27825218752697e-05,0
369,12,-13,1.2,-1.3,1.76918060129541,-47.2906100426385,0.186416008790777,5.17468374972257e-05,0
370,12,13,1.2,1.3,1.76918060129541,47.2906100426385,0.186416008790777,5.17468374972257e-05,0
371,13,-11,1.3,-1.1,1.70293863659264,-40.2363583092738,0.186221105127614,5.16927345891616e-05,0
372,13,11,1.3,1.1,1.70293863659264,40.2363583092738,0.186221105127614,5.16927345891616e-05,0
373,5,-17,0.5,-1.7,1.77200451466694,-73.6104596659652,0.182703884940987,5.07163966522001e-05,0
374,5,17,0.5,1.7,1.77200451466694,73.6104596659652,0.182703884940987,5.07163966522001e-05,0
375,4,-17,0.4,-1.7,1.7464249196573,-76.7594800848128,0.181595798107738,5.04088051011049e-05,0
376,4,17,0.4,1.7,1.7464249196573,76.7594800848128,0.181595798107738,5.04088051011049e-05,0
377,9,-16,0.9,-1.6,1.83575597506858,-60.6422464572087,0.180498956479203,5.01043350833196e-05,0
378,9,16,0.9,1.6,1.83575597506858,60.6422464572087,0.180498956479203,5.01043350833196e-05,0
379,6,-17,0.6,-1.7,1.80277563773199,-70.5599651718238,0.179997739047307,4.99652031645142e-05,0
380,6,17,0.6,1.7,1.80277563773199,70.5599651718238,0.179997739047307,4.99652031645142e-05,0
381,3,-17,0.3,-1.7,1.72626765016321,-79.9920201985587,0.176494027728525,4.89926151264682e-05,0
382,3,17,0.3,1.7,1.72626765016321,79.9920201985587,0.176494027728525,4.89926151264682e-05,0
383,7,-17,0.7,-1.7,1.83847763108502,-67.6198649480404,0.173931354406148,4.82812478955543e-05,0
384,7,17,0.7,1.7,1.83847763108502,67.6198649480404,0.173931354406148,4.82812478955543e-05,0
385,13,-12,1.3,-1.2,1.76918060129541,-42.7093899573615,0.17297738745069,4.80164381651989e-05,0
386,13,12,1.3,1.2,1.76918060129541,42.7093899573615,0.17297738745069,4.80164381651989e-05,0
387,11,-15,1.1,-1.5,1.86010752377383,-53.7461622625552,0.169264441799258,4.69857691979412e-05,0
388,11,15,1.1,1.5,1.86010752377383,53.7461622625552,0.169264441799258,4.69857691979412e-05,0
389,14,-8,1.4,-0.8,1.61245154965971,-29.7448812969422,0.168624008319987,4.68079925821099e-05,0
390,14,8,1.4,0.8,1.61245154965971,29.7448812969422,0.168624008319987,4.68079925821099e-05,0
391,14,-7,1.4,-0.7,1.56524758424985,-26.565051177078,0.168235004173672,4.67000097190732e-05,0
392,14,7,1.4,0.7,1.56524758424985,26.565051177078,0.168235004173672,4.67000097190732e-05,0
393,2,-17,0.2,-1.7,1.71172427686237,-83.2901631922431,0.167553736200879,4.6510897939946e-05,0
394,2,17,0.2,1.7,1.71172427686237,83.2901631922431,0.167553736200879,4.6510897939946e-05,0
395,12,-14,1.2,-1.4,1.84390889145858,-49.3987053549955,0.167347423354498,4.64536279801153e-05,0
396,12,14,1.2,1.4,1.84390889145858,49.3987053549955,0.167347423354498,4.64536279801153e-05,0
397,14,-9,1.4,-0.9,1.66433169770932,-32.7352262721076,0.166203045539886,4.61359624899448e-05,0
398,14,9,1.4,0.9,1.66433169770932,32.7352262721076,0.166203045539886,4.61359624899448e-05,0
399,8,-17,0.8,-1.7,1.87882942280559,-64.7988763545249,0.165143812549515,4.58419321768832e-05,0
400,8,17,0.8,1.7,1.87882942280559,64.7988763545249,0.165143812549515,4.58419321768832e-05,0
401,14,-6,1.4,-0.6,1.52315462117278,-23.1985905136482,0.165070151223998,4.58214846806297e-05,0
402,14,6,1.4,0.6,1.52315462117278,23.1985905136482,0.165070151223998,4.58214846806297e-05,0
403,10,-16,1,-1.6,1.88679622641132,-57.9946167919165,0.164624255999104,4.5697709539787e-05,0
404,10,16,1,1.6,1.88679622641132,57.9946167919165,0.164624255999104,4.5697709539787e-05,0
405,14,-10,1.4,-1,1.72046505340853,-35.5376777919744,0.161168939638109,4.47385553588038e-05,0
406,14,10,1.4,1,1.72046505340853,35.5376777919744,0.161168939638109,4.47385553588038e-05,0
407,14,-5,1.4,-0.5,1.48660687473185,-19.6538240580533,0.159426835251117,4.42549681754837e-05,0
408,14,5,1.4,0.5,1.48660687473185,19.6538240580533,0.159426835251117,4.42549681754837e-05,0
409,13,-13,1.3,-1.3,1.83847763108502,-45,0.15889948021658,4.41085807731756e-05,0
410,13,13,1.3,1.3,1.83847763108502,45,0.15889948021658,4.41085807731756e-05,0
411,1,-17,0.1,-1.7,1.70293863659264,-86.6335393365702,0.15527490558053,4.3102442534808e-05,0
412,1,17,0.1,1.7,1.70293863659264,86.6335393365702,0.15527490558053,4.3102442534808e-05,0
413,9,-17,0.9,-1.7,1.92353840616713,-62.1027289690524,0.154361830557956,4.2848983912223e-05,0
414,9,17,0.9,1.7,1.92353840616713,62.1027289690524,0.154361830557956,4.2848983912223e-05,0
415,14,-11,1.4,-1.1,1.78044938147649,-38.1572265873691,0.153915337156471,4.27250427247677e-05,0
416,14,11,1.4,1.1,1.78044938147649,38.1572265873691,0.153915337156471,4.27250427247677e-05,0
417,14,-4,1.4,-0.4,1.4560219778561,-15.9453959009229,0.151932804001303,4.21747154128656e-05,0
418,14,4,1.4,0.4,1.4560219778561,15.9453959009229,0.151932804001303,4.21747154128656e-05,0
419,5,-18,0.5,-1.8,1.86815416922694,-74.4758890032457,0.151691188018699,4.21076457278657e-05,0
420,5,18,0.5,1.8,1.86815416922694,74.4758890032457,0.151691188018699,4.21076457278657e-05,0
421,6,-18,0.6,-1.8,1.89736659610103,-71.565051177078,0.150317107217123,4.17262174567184e-05,0
422,6,18,0.6,1.8,1.89736659610103,71.565051177078,0.150317107217123,4.17262174567184e-05,0
423,4,-18,0.4,-1.8,1.84390889145858,-77.4711922908485,0.150142529724255,4.16777568485729e-05,0
424,4,18,0.4,1.8,1.84390889145858,77.4711922908485,0.150142529724255,4.16777568485729e-05,0
425,12,-15,1.2,-1.5,1.92093727122985,-51.3401917459099,0.149217693282027,4.14210333976314e-05,0
426,12,15,1.2,1.5,1.92093727122985,51.3401917459099,0.149217693282027,4.14210333976314e-05,0
427,11,-16,1.1,-1.6,1.94164878389476,-55.4914770123316,0.148350655568945,4.11803541773549e-05,0
428,11,16,1.1,1.6,1.94164878389476,55.4914770123316,0.148350655568945,4.11803541773549e-05,0
429,7,-18,0.7,-1.8,1.9313207915828,-68.7494944928668,0.146295539841212,4.06098788180184e-05,0
430,7,18,0.7,1.8,1.9313207915828,68.7494944928668,0.146295539841212,4.06098788180184e-05,0
431,3,-18,0.3,-1.8,1.82482875908947,-80.5376777919744,0.145599341459999,4.04166225374438e-05,0
432,3,18,0.3,1.8,1.82482875908947,80.5376777919744,0.145599341459999,4.04166225374438e-05,0
433,14,-12,1.4,-1.2,1.84390889145858,-40.6012946450045,0.144968531503887,4.0241517295666e-05,0
434,14,12,1.4,1.2,1.84390889145858,40.6012946450045,0.144968531503887,4.0241517295666e-05,0
435,13,-14,1.3,-1.4,1.91049731745428,-47.1210963966615,0.144580042814993,4.01336775173975e-05,0
436,13,14,1.3,1.4,1.91049731745428,47.1210963966615,0.144580042814993,4.01336775173975e-05,0
437,14,-3,1.4,-0.3,1.43178210632764,-12.0947570770121,0.14362681211307,3.98690721621508e-05,0
438,14,3,1.4,0.3,1.43178210632764,12.0947570770121,0.14362681211307,3.98690721621508e-05,0
439,2,-4,0.2,-0.4,0.447213595499958,-63.434948822922,0.142371450220102,3.95205988293236e-05,0
440,2,4,0.2,0.4,0.447213595499958,63.434948822922,0.142371450220102,3.95205988293236e-05,0
441,10,-17,1,-1.7,1.9723082923316,-59.5344550805401,0.142311848294856,3.95040540531522e-05,0
442,10,17,1,1.7,1.9723082923316,59.5344550805401,0.142311848294856,3.95040540531522e-05,0
443,8,-18,0.8,-1.8,1.96977156035922,-66.0375110254218,0.140050839655857,3.8876425302912e-05,0
444,8,18,0.8,1.8,1.96977156035922,66.0375110254218,0.140050839655857,3.8876425302912e-05,0
445,2,-18,0.2,-1.8,1.81107702762748,-83.6598082540901,0.138223530426739,3.83691862822415e-05,0
446,2,18,0.2,1.8,1.81107702762748,83.6598082540901,0.138223530426739,3.83691862822415e-05,0
447,14,-2,1.4,-0.2,1.4142135623731,-8.13010235415598,0.135942021882627,3.77358670053913e-05,0
448,14,2,1.4,0.2,1.4142135623731,8.13010235415598,0.135942021882627,3.77358670053913e-05,0
449,14,-13,1.4,-1.3,1.91049731745428,-42.8789036033385,0.134901816324968,3.74471184783466e-05,0
450,14,13,1.4,1.3,1.91049731745428,42.8789036033385,0.134901816324968,3.74471184783466e-05,0
451,15,-8,1.5,-0.8,1.7,-28.072486935853,0.13455102437499,3.73497428605089e-05,0
452,15,8,1.5,0.8,1.7,28.072486935853,0.13455102437499,3.73497428605089e-05,0
453,15,-9,1.5,-0.9,1.74928556845359,-30.9637565320735,0.134301518891626,3.7280483145176e-05,0
454,15,9,1.5,0.9,1.74928556845359,30.9637565320735,0.134301518891626,3.7280483145176e-05,0
455,15,-7,1.5,-0.7,1.65529453572468,-25.0168934781,0.132469017487226,3.67718028392193e-05,0
456,15,7,1.5,0.7,1.65529453572468,25.0168934781,0.132469017487226,3.67718028392193e-05,0
457,12,-16,1.2,-1.6,2,-53.130102354156,0.132349966558361,3.67387557360773e-05,0
458,12,16,1.2,1.6,2,53.130102354156,0.132349966558361,3.67387557360773e-05,0
459,9,-18,0.9,-1.8,2.01246117974981,-63.434948822922,0.132091583831872,3.66670318050347e-05,0
460,9,18,0.9,1.8,2.01246117974981,63.434948822922,0.132091583831872,3.66670318050347e-05,0
461,15,-10,1.5,-1,1.80277563773199,-33.6900675259798,0.13181338637162,3.65898075426918e-05,0
462,15,10,1.5,1,1.80277563773199,33.6900675259798,0.13181338637162,3.65898075426918e-05,0
463,13,-15,1.3,-1.5,1.98494332412792,-49.0856167799749,0.130525136593343,3.62322049292427e-05,0
464,13,15,1.3,1.5,1.98494332412792,49.0856167799749,0.130525136593343,3.62322049292427e-05,0
465,14,-1,1.4,-0.1,1.40356688476182,-4.08561677997488,0.130465130107131,3.62155478518223e-05,0
466,14,1,1.4,0.1,1.40356688476182,4.08561677997488,0.130465130107131,3.62155478518223e-05,0
467,11,-17,1.1,-1.7,2.02484567313166,-57.0947570770121,0.129653052868117,3.59901249968055e-05,0
468,11,17,1.1,1.7,2.02484567313166,57.0947570770121,0.129653052868117,3.59901249968055e-05,0
469,14,0,1.4,0,1.4,0,0.128474771514057,3.56630482926638e-05,0
470,1,-18,0.1,-1.8,1.80277563773199,-86.8201698801358,0.128406388593621,3.56440660180495e-05,0
471,1,18,0.1,1.8,1.80277563773199,86.8201698801358,0.128406388593621,3.56440660180495e-05,0
472,15,-6,1.5,-0.6,1.61554944214035,-21.8014094863518,0.128207385276951,3.55888250955774e-05,0
473,15,6,1.5,0.6,1.61554944214035,21.8014094863518,0.128207385276951,3.55888250955774e-05,0
474,15,-11,1.5,-1.1,1.86010752377383,-36.2538377374448,0.127367409314567,3.53556578911673e-05,0
475,15,11,1.5,1.1,1.86010752377383,36.2538377374448,0.127367409314567,3.53556578911673e-05,0
476,5,-19,0.5,-1.9,1.96468827043885,-75.2564371635293,0.126660632320155,3.51594651150538e-05,0
477,5,19,0.5,1.9,1.96468827043885,75.2564371635293,0.126660632320155,3.51594651150538e-05,0
478,6,-19,0.6,-1.9,1.99248588451713,-72.4744316262771,0.126108613398983,3.50062313150464e-05,0
479,6,19,0.6,1.9,1.99248588451713,72.4744316262771,0.126108613398983,3.50062313150464e-05,0
480,4,-19,0.4,-1.9,1.94164878389476,-78.111341960372,0.124967776692149,3.46895487937203e-05,0
481,4,19,0.4,1.9,1.94164878389476,78.111341960372,0.124967776692149,3.46895487937203e-05,0
482,14,-14,1.4,-1.4,1.97989898732233,-45,0.124256497023928,3.44921061296202e-05,0
483,14,14,1.4,1.4,1.97989898732233,45,0.124256497023928,3.44921061296202e-05,0
484,7,-19,0.7,-1.9,2.02484567313166,-69.7751405688319,0.123478005931884,3.42760063842478e-05,0
485,7,19,0.7,1.9,2.02484567313166,69.7751405688319,0.123478005931884,3.42760063842478e-05,0
486,10,-18,1,-1.8,2.0591260281974,-60.9453959009229,0.122947993941834,3.4128881443109e-05,0
487,10,18,1,1.8,2.0591260281974,60.9453959009229,0.122947993941834,3.4128881443109e-05,0
488,15,-5,1.5,-0.5,1.58113883008419,-18.434948822922,0.12219377467759,3.39195192646282e-05,0
489,15,5,1.5,0.5,1.58113883008419,18.434948822922,0.12219377467759,3.39195192646282e-05,0
490,15,-12,1.5,-1.2,1.92093727122985,-38.6598082540901,0.121359677734481,3.36879840051193e-05,0
491,15,12,1.5,1.2,1.92093727122985,38.6598082540901,0.121359677734481,3.36879840051193e-05,0
492,3,-19,0.3,-1.9,1.92353840616713,-81.0273733851036,0.12101125416223,3.35912658203967e-05,0
493,3,19,0.3,1.9,1.92353840616713,81.0273733851036,0.12101125416223,3.35912658203967e-05,0
494,8,-19,0.8,-1.9,2.06155281280883,-67.1663458220824,0.119049779471236,3.30467840843689e-05,0
495,8,19,0.8,1.9,2.06155281280883,67.1663458220824,0.119049779471236,3.30467840843689e-05,0
496,5,-1,0.5,-0.1,0.509901951359279,-11.3099324740202,0.117392333382972,3.25866970245387e-05,0
497,5,1,0.5,0.1,0.509901951359279,11.3099324740202,0.117392333382972,3.25866970245387e-05,0
498,13,-16,1.3,-1.6,2.06155281280883,-50.9061411137705,0.117111653517617,3.25087836764551e-05,0
499,13,16,1.3,1.6,2.06155281280883,50.9061411137705,0.117111653517617,3.25087836764551e-05,0
500,12,-17,1.2,-1.7,2.08086520466848,-54.7824070318073,0.116935960259042,3.24600133451954e-05,0
501,12,17,1.2,1.7,2.08086520466848,54.7824070318073,0.116935960259042,3.24600133451954e-05,0
502,15,-4,1.5,-0.4,1.552417469626,-14.9314171781376,0.115131638586664,3.19591553932474e-05,0
503,15,4,1.5,0.4,1.552417469626,14.9314171781376,0.115131638586664,3.19591553932474e-05,0
504,2,-19,0.2,-1.9,1.91049731745428,-83.9909940425055,0.114935207669264,3.19046285378124e-05,0
505,2,19,0.2,1.9,1.91049731745428,83.9909940425055,0.114935207669264,3.19046285378124e-05,0
506,15,-13,1.5,-1.3,1.98494332412792,-40.9143832200251,0.114229168887527,3.17086406806412e-05,0
507,15,13,1.5,1.3,1.98494332412792,40.9143832200251,0.114229168887527,3.17086406806412e-05,0
508,14,-15,1.4,-1.5,2.05182845286832,-46.974934010882,0.113490146525128,3.15034969789713e-05,0
509,14,15,1.4,1.5,2.05182845286832,46.974934010882,0.113490146525128,3.15034969789713e-05,0
510,9,-19,0.9,-1.9,2.10237960416286,-64.6538240580533,0.113177543995809,3.14167222840788e-05,0
511,9,19,0.9,1.9,2.10237960416286,64.6538240580533,0.113177543995809,3.14167222840788e-05,0
512,11,-18,1.1,-1.8,2.1095023109729,-58.5704343851615,0.113120918972032,3.14010038598798e-05,0
513,11,18,1.1,1.8,2.1095023109729,58.5704343851615,0.113120918972032,3.14010038598798e-05,0
514,16,-9,1.6,-0.9,1.83575597506858,-29.3577535427913,0.10926385156309,3.03303284295826e-05,0
515,16,9,1.6,0.9,1.83575597506858,29.3577535427913,0.10926385156309,3.03303284295826e-05,0
516,16,-8,1.6,-0.8,1.78885438199983,-26.565051177078,0.108582489679962,3.01411905820782e-05,0
517,16,8,1.6,0.8,1.78885438199983,26.565051177078,0.108582489679962,3.01411905820782e-05,0
518,16,-10,1.6,-1,1.88679622641132,-32.0053832080835,0.108201431856769,3.00354135225771e-05,0
519,16,10,1.6,1,1.88679622641132,32.0053832080835,0.108201431856769,3.00354135225771e-05,0
520,15,-3,1.5,-0.3,1.52970585407784,-11.3099324740202,0.107958996366061,2.99681163520037e-05,0
521,15,3,1.5,0.3,1.52970585407784,11.3099324740202,0.107958996366061,2.99681163520037e-05,0
522,1,-19,0.1,-1.9,1.90262975904404,-86.9872124958167,0.107039335676984,2.97128296277628e-05,0
523,1,19,0.1,1.9,1.90262975904404,86.9872124958167,0.107039335676984,2.97128296277628e-05,0
524,15,-14,1.5,-1.4,2.05182845286832,-43.025065989118,0.106399627649863,2.95352543887055e-05,0
525,15,14,1.5,1.4,2.05182845286832,43.025065989118,0.106399627649863,2.95352543887055e-05,0
526,5,-20,0.5,-2,2.06155281280883,-75.9637565320735,0.1063148953949,2.95117337358563e-05,0
527,5,20,0.5,2,2.06155281280883,75.9637565320735,0.1063148953949,2.95117337358563e-05,0
528,6,-20,0.6,-2,2.08806130178211,-73.3007557660064,0.106274789963441,2.95006009514032e-05,0
529,6,20,0.6,2,2.08806130178211,73.3007557660064,0.106274789963441,2.95006009514032e-05,0
530,10,-19,1,-1.9,2.14709105535839,-62.24145939894,0.106244613917335,2.94922244446627e-05,0
531,10,19,1,1.9,2.14709105535839,62.24145939894,0.106244613917335,2.94922244446627e-05,0
532,16,-7,1.6,-0.7,1.7464249196573,-23.6293777306568,0.106147132184991,2.94651646905394e-05,0
533,16,7,1.6,0.7,1.7464249196573,23.6293777306568,0.106147132184991,2.94651646905394e-05,0
534,16,-11,1.6,-1.1,1.94164878389476,-34.5085229876684,0.105555982709362,2.93010687201858e-05,0
535,16,11,1.6,1.1,1.94164878389476,34.5085229876684,0.105555982709362,2.93010687201858e-05,0
536,4,-20,0.4,-2,2.03960780543711,-78.6900675259798,0.104622175263388,2.90418550267163e-05,0
537,4,20,0.4,2,2.03960780543711,78.6900675259798,0.104622175263388,2.90418550267163e-05,0
538,7,-20,0.7,-2,2.11896201004171,-70.7099537808113,0.104600458637282,2.90358267530214e-05,0
539,7,20,0.7,2,2.11896201004171,70.7099537808113,0.104600458637282,2.90358267530214e-05,0
540,13,-17,1.3,-1.7,2.14009345590327,-52.5946433685914,0.104585215419517,2.90315954194694e-05,0
541,13,17,1.3,1.7,2.14009345590327,52.5946433685914,0.104585215419517,2.90315954194694e-05,0
542,12,-18,1.2,-1.8,2.16333076527839,-56.3099324740202,0.103046972471104,2.8604597714717e-05,0
543,12,18,1.2,1.8,2.16333076527839,56.3099324740202,0.103046972471104,2.8604597714717e-05,0
544,14,-16,1.4,-1.6,2.12602916254693,-48.8140748342904,0.102955402458354,2.85791789827093e-05,0
545,14,16,1.4,1.6,2.12602916254693,48.8140748342904,0.102955402458354,2.85791789827093e-05,0
546,16,-6,1.6,-0.6,1.70880074906351,-20.5560452195835,0.102139339638978,2.83526497786151e-05,0
547,16,6,1.6,0.6,1.70880074906351,20.5560452195835,0.102139339638978,2.83526497786151e-05,0
548,15,-2,1.5,-0.2,1.51327459504216,-7.59464336859144,0.101745238788616,2.82432521319565e-05,0
549,15,2,1.5,0.2,1.51327459504216,7.59464336859144,0.101745238788616,2.82432521319565e-05,0
550,16,-12,1.6,-1.2,2,-36.869897645844,0.101586431408399,2.81991691170334e-05,0
